省份名,日期,确诊病例,死亡病例,康复病例
江苏,7/26/20,655,0,654
江苏,7/27/20,655,0,654
江苏,7/28/20,655,0,654
江苏,7/29/20,655,0,654
江苏,7/30/20,655,0,654
江苏,7/31/20,655,0,654
江苏,8/1/20,655,0,654
江苏,8/2/20,658,0,654
江苏,8/3/20,658,0,654
江苏,8/4/20,658,0,654
江苏,8/5/20,658,0,654
江苏,8/6/20,659,0,654
江苏,8/7/20,659,0,654
江苏,8/8/20,659,0,654
江苏,8/9/20,659,0,654
江苏,8/10/20,659,0,655
江苏,8/11/20,659,0,656
江苏,8/12/20,659,0,656
江苏,8/13/20,659,0,655
江苏,8/14/20,661,0,655
江苏,8/15/20,661,0,655
江苏,8/16/20,661,0,655
江苏,8/17/20,664,0,655
江苏,8/18/20,664,0,655
江苏,8/19/20,664,0,656
江苏,8/20/20,665,0,656
江苏,8/21/20,665,0,656
江苏,8/22/20,665,0,656
江苏,8/23/20,665,0,656
江苏,8/24/20,665,0,656
江苏,8/25/20,665,0,656
江苏,8/26/20,665,0,657
江苏,8/27/20,665,0,657
江苏,8/28/20,665,0,657
江苏,8/29/20,665,0,657
江苏,8/30/20,665,0,657
江苏,8/31/20,665,0,658
江苏,9/1/20,665,0,659
江苏,9/2/20,665,0,659
江苏,9/3/20,665,0,659
江苏,9/4/20,665,0,661
江苏,9/5/20,665,0,661
江苏,9/6/20,665,0,661
江苏,9/7/20,665,0,661
江苏,9/8/20,665,0,661
江苏,9/9/20,665,0,661
江苏,9/10/20,665,0,663
江苏,9/11/20,665,0,663
江苏,9/12/20,665,0,663
江苏,9/13/20,665,0,663
江苏,9/14/20,665,0,663
江苏,9/15/20,665,0,663
江苏,9/16/20,665,0,663
江苏,9/17/20,665,0,663
江苏,9/18/20,665,0,663
江苏,9/19/20,665,0,664
江苏,9/20/20,665,0,664
江苏,9/21/20,665,0,664
江苏,9/22/20,665,0,664
江苏,9/23/20,666,0,664
江苏,9/24/20,666,0,664
江苏,9/25/20,666,0,664
江苏,9/26/20,666,0,664
江苏,9/27/20,666,0,664
江苏,9/28/20,666,0,664
江苏,9/29/20,666,0,664
江苏,9/30/20,666,0,664
江苏,10/1/20,666,0,664
江苏,10/2/20,666,0,664
江苏,10/3/20,666,0,664
江苏,10/4/20,667,0,664
江苏,10/5/20,667,0,664
江苏,10/6/20,667,0,664
江苏,10/7/20,667,0,664
江苏,10/8/20,667,0,664
江苏,10/9/20,667,0,664
江苏,10/10/20,667,0,664
江苏,10/11/20,667,0,664
江苏,10/12/20,667,0,664
江苏,10/13/20,667,0,664
江苏,10/14/20,667,0,664
江苏,10/15/20,669,0,664
江苏,10/16/20,669,0,665
江苏,10/17/20,669,0,665
江苏,10/18/20,669,0,665
江苏,10/19/20,670,0,665
江苏,10/20/20,670,0,665
江苏,10/21/20,670,0,665
江苏,10/22/20,670,0,665
江苏,10/23/20,670,0,665
江苏,10/24/20,670,0,665
江苏,10/25/20,670,0,665
江苏,10/26/20,670,0,666
江苏,10/27/20,670,0,666
江苏,10/28/20,672,0,666
江苏,10/29/20,672,0,666
江苏,10/30/20,672,0,666
江苏,10/31/20,672,0,666
江苏,11/1/20,673,0,666
江苏,11/2/20,674,0,666
江苏,11/3/20,674,0,666
江苏,11/4/20,674,0,666
江苏,11/5/20,674,0,666
江苏,11/6/20,674,0,666
江苏,11/7/20,674,0,666
江苏,11/8/20,675,0,666
江苏,11/9/20,675,0,666
江苏,11/10/20,676,0,666
江苏,11/11/20,676,0,666
江苏,11/12/20,676,0,666
江苏,11/13/20,676,0,666
江苏,11/14/20,676,0,666
江苏,11/15/20,677,0,666
江苏,11/16/20,677,0,667
江苏,11/17/20,677,0,668
江苏,11/18/20,677,0,668
江苏,11/19/20,677,0,668
江苏,11/20/20,677,0,670
江苏,11/21/20,677,0,670
江苏,11/22/20,677,0,670
江苏,11/23/20,679,0,671
江苏,11/24/20,679,0,671
江苏,11/25/20,680,0,672
江苏,11/26/20,680,0,672
江苏,11/27/20,680,0,672
江苏,11/28/20,680,0,672
江苏,11/29/20,680,0,672
江苏,11/30/20,680,0,672
江苏,12/1/20,680,0,672
江苏,12/2/20,680,0,672
江苏,12/3/20,680,0,672
江苏,12/4/20,680,0,674
江苏,12/5/20,680,0,674
江苏,12/6/20,680,0,674
江苏,12/7/20,680,0,674
江苏,12/8/20,681,0,675
江苏,12/9/20,681,0,675
江苏,12/10/20,681,0,675
江苏,12/11/20,683,0,675
江苏,12/12/20,684,0,675
江苏,12/13/20,684,0,675
江苏,12/14/20,684,0,675
江苏,12/15/20,684,0,675
江苏,12/16/20,684,0,675
江苏,12/17/20,684,0,676
江苏,12/18/20,684,0,677
江苏,12/19/20,684,0,678
江苏,12/20/20,684,0,679
江苏,12/21/20,684,0,679
江苏,12/22/20,684,0,679
江苏,12/23/20,684,0,679
江苏,12/24/20,684,0,679
江苏,12/25/20,684,0,682
江苏,12/26/20,684,0,682
江苏,12/27/20,684,0,682
江苏,12/28/20,684,0,682
江苏,12/29/20,684,0,682
江苏,12/30/20,684,0,682
江苏,12/31/20,684,0,682
江苏,1/1/21,684,0,682
江苏,1/2/21,684,0,682
江苏,1/3/21,684,0,683
江苏,1/4/21,685,0,683
江苏,1/5/21,685,0,684
江苏,1/6/21,685,0,684
江苏,1/7/21,686,0,684
江苏,1/8/21,687,0,684
江苏,1/9/21,687,0,684
江苏,1/10/21,687,0,684
江苏,1/11/21,687,0,684
江苏,1/12/21,687,0,684
江苏,1/13/21,687,0,684
江苏,1/14/21,688,0,684
江苏,1/15/21,688,0,684
江苏,1/16/21,688,0,684
江苏,1/17/21,688,0,684
江苏,1/18/21,688,0,684
江苏,1/19/21,688,0,684
江苏,1/20/21,688,0,684
江苏,1/21/21,688,0,684
江西,1/22/20,2,0,0
江西,1/23/20,7,0,0
江西,1/24/20,18,0,0
江西,1/25/20,18,0,0
江西,1/26/20,36,0,0
江西,1/27/20,72,0,2
江西,1/28/20,109,0,3
江西,1/29/20,109,0,3
江西,1/30/20,162,0,5
江西,1/31/20,240,0,7
江西,2/1/20,286,0,9
江西,2/2/20,333,0,12
江西,2/3/20,391,0,18
江西,2/4/20,476,0,20
江西,2/5/20,548,0,27
江西,2/6/20,600,0,37
江西,2/7/20,661,0,45
江西,2/8/20,698,0,55
江西,2/9/20,740,0,73
江西,2/10/20,771,1,105
江西,2/11/20,804,1,128
江西,2/12/20,844,1,152
江西,2/13/20,872,1,170
江西,2/14/20,900,1,187
江西,2/15/20,913,1,210
江西,2/16/20,925,1,240
江西,2/17/20,930,1,275
江西,2/18/20,933,1,310
江西,2/19/20,934,1,362
江西,2/20/20,934,1,433
江西,2/21/20,934,1,489
江西,2/22/20,934,1,555
江西,2/23/20,934,1,613
江西,2/24/20,934,1,645
江西,2/25/20,934,1,683
江西,2/26/20,934,1,719
江西,2/27/20,934,1,754
江西,2/28/20,935,1,790
江西,2/29/20,935,1,811
江西,3/1/20,935,1,831
江西,3/2/20,935,1,850
江西,3/3/20,935,1,870
江西,3/4/20,935,1,884
江西,3/5/20,935,1,901
江西,3/6/20,935,1,909
江西,3/7/20,935,1,916
江西,3/8/20,935,1,919
江西,3/9/20,935,1,923
江西,3/10/20,935,1,927
江西,3/11/20,935,1,932
江西,3/12/20,935,1,934
江西,3/13/20,935,1,934
江西,3/14/20,935,1,934
江西,3/15/20,935,1,934
江西,3/16/20,935,1,934
江西,3/17/20,935,1,934
江西,3/18/20,935,1,934
江西,3/19/20,935,1,934
江西,3/20/20,935,1,934
江西,3/21/20,935,1,934
江西,3/22/20,936,1,934
江西,3/23/20,936,1,934
江西,3/24/20,936,1,934
江西,3/25/20,936,1,934
江西,3/26/20,936,1,934
江西,3/27/20,936,1,934
江西,3/28/20,936,1,934
江西,3/29/20,937,1,934
江西,3/30/20,937,1,935
江西,3/31/20,937,1,935
江西,4/1/20,937,1,935
江西,4/2/20,937,1,935
江西,4/3/20,937,1,935
江西,4/4/20,937,1,935
江西,4/5/20,937,1,935
江西,4/6/20,937,1,935
江西,4/7/20,937,1,935
江西,4/8/20,937,1,935
江西,4/9/20,937,1,935
江西,4/10/20,937,1,936
江西,4/11/20,937,1,936
江西,4/12/20,937,1,936
江西,4/13/20,937,1,936
江西,4/14/20,937,1,936
江西,4/15/20,937,1,936
江西,4/16/20,937,1,936
江西,4/17/20,937,1,936
江西,4/18/20,937,1,936
江西,4/19/20,937,1,936
江西,4/20/20,937,1,936
江西,4/21/20,937,1,936
江西,4/22/20,937,1,936
江西,4/23/20,937,1,936
江西,4/24/20,937,1,936
江西,4/25/20,937,1,936
江西,4/26/20,937,1,936
江西,4/27/20,937,1,936
江西,4/28/20,937,1,936
江西,4/29/20,937,1,936
江西,4/30/20,937,1,936
江西,5/1/20,937,1,936
江西,5/2/20,937,1,936
江西,5/3/20,937,1,936
江西,5/4/20,937,1,936
江西,5/5/20,937,1,936
江西,5/6/20,937,1,936
江西,5/7/20,937,1,936
江西,5/8/20,937,1,936
江西,5/9/20,937,1,936
江西,5/10/20,937,1,936
江西,5/11/20,937,1,936
江西,5/12/20,937,1,936
江西,5/13/20,937,1,936
江西,5/14/20,937,1,936
江西,5/15/20,937,1,936
江西,5/16/20,937,1,936
江西,5/17/20,937,1,936
江西,5/18/20,937,1,936
江西,5/19/20,937,1,936
江西,5/20/20,937,1,936
江西,5/21/20,937,1,936
江西,5/22/20,937,1,936
江西,5/23/20,937,1,936
江西,5/24/20,937,1,936
江西,5/25/20,937,1,936
江西,5/26/20,937,1,936
江西,5/27/20,937,1,936
江西,5/28/20,937,1,936
江西,5/29/20,937,1,936
江西,5/30/20,937,1,936
江西,5/31/20,937,1,936
江西,6/1/20,937,1,936
江西,6/2/20,937,1,936
江西,6/3/20,932,1,931
江西,6/4/20,932,1,931
江西,6/5/20,932,1,931
江西,6/6/20,932,1,931
江西,6/7/20,932,1,931
江西,6/8/20,932,1,931
江西,6/9/20,932,1,931
江西,6/10/20,932,1,931
江西,6/11/20,932,1,931
江西,6/12/20,932,1,931
江西,6/13/20,932,1,931
江西,6/14/20,932,1,931
江西,6/15/20,932,1,931
江西,6/16/20,932,1,931
江西,6/17/20,932,1,931
江西,6/18/20,932,1,931
江西,6/19/20,932,1,931
江西,6/20/20,932,1,931
江西,6/21/20,932,1,931
江西,6/22/20,932,1,931
江西,6/23/20,932,1,931
江西,6/24/20,932,1,931
江西,6/25/20,932,1,931
江西,6/26/20,932,1,931
江西,6/27/20,932,1,931
江西,6/28/20,932,1,931
江西,6/29/20,932,1,931
江西,6/30/20,932,1,931
江西,7/1/20,932,1,931
江西,7/2/20,932,1,931
江西,7/3/20,932,1,931
江西,7/4/20,932,1,931
江西,7/5/20,932,1,931
江西,7/6/20,932,1,931
江西,7/7/20,932,1,931
江西,7/8/20,932,1,931
江西,7/9/20,932,1,931
江西,7/10/20,932,1,931
江西,7/11/20,932,1,931
江西,7/12/20,932,1,931
江西,7/13/20,932,1,931
江西,7/14/20,932,1,931
江西,7/15/20,932,1,931
江西,7/16/20,932,1,931
江西,7/17/20,932,1,931
江西,7/18/20,932,1,931
江西,7/19/20,932,1,931
江西,7/20/20,932,1,931
江西,7/21/20,932,1,931
江西,7/22/20,932,1,931
江西,7/23/20,932,1,931
江西,7/24/20,932,1,931
江西,7/25/20,932,1,931
江西,7/26/20,932,1,931
江西,7/27/20,932,1,931
江西,7/28/20,932,1,931
江西,7/29/20,932,1,931
江西,7/30/20,932,1,931
江西,7/31/20,932,1,931
江西,8/1/20,932,1,931
江西,8/2/20,932,1,931
江西,8/3/20,932,1,931
江西,8/4/20,932,1,931
江西,8/5/20,932,1,931
江西,8/6/20,932,1,931
江西,8/7/20,932,1,931
江西,8/8/20,932,1,931
江西,8/9/20,932,1,931
江西,8/10/20,932,1,931
江西,8/11/20,932,1,931
江西,8/12/20,932,1,931
江西,8/13/20,932,1,931
江西,8/14/20,932,1,931
江西,8/15/20,932,1,931
江西,8/16/20,932,1,931
江西,8/17/20,932,1,931
江西,8/18/20,932,1,931
江西,8/19/20,935,1,931
江西,8/20/20,935,1,931
江西,8/21/20,935,1,931
江西,8/22/20,935,1,931
江西,8/23/20,935,1,931
江西,8/24/20,935,1,931
江西,8/25/20,935,1,931
江西,8/26/20,935,1,932
江西,8/27/20,935,1,934
江西,8/28/20,935,1,934
江西,8/29/20,935,1,934
江西,8/30/20,935,1,934
江西,8/31/20,935,1,934
江西,9/1/20,935,1,934
江西,9/2/20,935,1,934
江西,9/3/20,935,1,934
江西,9/4/20,935,1,934
江西,9/5/20,935,1,934
江西,9/6/20,935,1,934
江西,9/7/20,935,1,934
江西,9/8/20,935,1,934
江西,9/9/20,935,1,934
江西,9/10/20,935,1,934
江西,9/11/20,935,1,934
江西,9/12/20,935,1,934
江西,9/13/20,935,1,934
江西,9/14/20,935,1,934
江西,9/15/20,935,1,934
江西,9/16/20,935,1,934
江西,9/17/20,935,1,934
江西,9/18/20,935,1,934
江西,9/19/20,935,1,934
江西,9/20/20,935,1,934
江西,9/21/20,935,1,934
江西,9/22/20,935,1,934
江西,9/23/20,935,1,934
江西,9/24/20,935,1,934
江西,9/25/20,935,1,934
江西,9/26/20,935,1,934
江西,9/27/20,935,1,934
江西,9/28/20,935,1,934
江西,9/29/20,935,1,934
江西,9/30/20,935,1,934
江西,10/1/20,935,1,934
江西,10/2/20,935,1,934
江西,10/3/20,935,1,934
江西,10/4/20,935,1,934
江西,10/5/20,935,1,934
江西,10/6/20,935,1,934
江西,10/7/20,935,1,934
江西,10/8/20,935,1,934
江西,10/9/20,935,1,934
江西,10/10/20,935,1,934
江西,10/11/20,935,1,934
江西,10/12/20,935,1,934
江西,10/13/20,935,1,934
江西,10/14/20,935,1,934
江西,10/15/20,935,1,934
江西,10/16/20,935,1,934
江西,10/17/20,935,1,934
江西,10/18/20,935,1,934
江西,10/19/20,935,1,934
江西,10/20/20,935,1,934
江西,10/21/20,935,1,934
江西,10/22/20,935,1,934
江西,10/23/20,935,1,934
江西,10/24/20,935,1,934
江西,10/25/20,935,1,934
江西,10/26/20,935,1,934
江西,10/27/20,935,1,934
江西,10/28/20,935,1,934
江西,10/29/20,935,1,934
江西,10/30/20,935,1,934
江西,10/31/20,935,1,934
江西,11/1/20,935,1,934
江西,11/2/20,935,1,934
江西,11/3/20,935,1,934
江西,11/4/20,935,1,934
江西,11/5/20,935,1,934
江西,11/6/20,935,1,934
江西,11/7/20,935,1,934
江西,11/8/20,935,1,934
江西,11/9/20,935,1,934
江西,11/10/20,935,1,934
江西,11/11/20,935,1,934
江西,11/12/20,935,1,934
江西,11/13/20,935,1,934
江西,11/14/20,935,1,934
江西,11/15/20,935,1,934
江西,11/16/20,935,1,934
江西,11/17/20,935,1,934
江西,11/18/20,935,1,934
江西,11/19/20,935,1,934
江西,11/20/20,935,1,934
江西,11/21/20,935,1,934
江西,11/22/20,935,1,934
江西,11/23/20,935,1,934
江西,11/24/20,935,1,934
江西,11/25/20,935,1,934
江西,11/26/20,935,1,934
江西,11/27/20,935,1,934
江西,11/28/20,935,1,934
江西,11/29/20,935,1,934
江西,11/30/20,935,1,934
江西,12/1/20,935,1,934
江西,12/2/20,935,1,934
江西,12/3/20,935,1,934
江西,12/4/20,935,1,934
江西,12/5/20,935,1,934
江西,12/6/20,935,1,934
江西,12/7/20,935,1,934
江西,12/8/20,935,1,934
江西,12/9/20,935,1,934
江西,12/10/20,935,1,934
江西,12/11/20,935,1,934
江西,12/12/20,935,1,934
江西,12/13/20,935,1,934
江西,12/14/20,935,1,934
江西,12/15/20,935,1,934
江西,12/16/20,935,1,934
江西,12/17/20,935,1,934
江西,12/18/20,935,1,934
江西,12/19/20,935,1,934
江西,12/20/20,935,1,934
江西,12/21/20,935,1,934
江西,12/22/20,935,1,934
江西,12/23/20,935,1,934
江西,12/24/20,935,1,934
江西,12/25/20,935,1,934
江西,12/26/20,935,1,934
江西,12/27/20,935,1,934
江西,12/28/20,935,1,934
江西,12/29/20,935,1,934
江西,12/30/20,935,1,934
江西,12/31/20,935,1,934
江西,1/1/21,935,1,934
江西,1/2/21,935,1,934
江西,1/3/21,935,1,934
江西,1/4/21,935,1,934
江西,1/5/21,935,1,934
江西,1/6/21,935,1,934
江西,1/7/21,935,1,934
江西,1/8/21,935,1,934
江西,1/9/21,935,1,934
江西,1/10/21,935,1,934
江西,1/11/21,935,1,934
江西,1/12/21,935,1,934
江西,1/13/21,935,1,934
江西,1/14/21,935,1,934
江西,1/15/21,935,1,934
江西,1/16/21,935,1,934
江西,1/17/21,935,1,934
江西,1/18/21,935,1,934
江西,1/19/21,935,1,934
江西,1/20/21,935,1,934
江西,1/21/21,935,1,934
吉林,1/22/20,0,0,0
吉林,1/23/20,1,0,0
吉林,1/24/20,3,0,0
吉林,1/25/20,4,0,0
吉林,1/26/20,4,0,0
吉林,1/27/20,6,0,0
吉林,1/28/20,8,0,0
吉林,1/29/20,9,0,0
吉林,1/30/20,14,0,1
吉林,1/31/20,14,0,1
吉林,2/1/20,17,0,1
吉林,2/2/20,23,0,1
吉林,2/3/20,31,0,1
吉林,2/4/20,42,0,1
吉林,2/5/20,54,0,2
吉林,2/6/20,59,0,4
吉林,2/7/20,65,1,4
吉林,2/8/20,69,1,4
吉林,2/9/20,78,1,12
吉林,2/10/20,80,1,13
吉林,2/11/20,81,1,18
吉林,2/12/20,83,1,22
吉林,2/13/20,84,1,24
吉林,2/14/20,86,1,25
吉林,2/15/20,88,1,26
吉林,2/16/20,89,1,30
吉林,2/17/20,89,1,34
吉林,2/18/20,89,1,36
吉林,2/19/20,90,1,37
吉林,2/20/20,91,1,43
吉林,2/21/20,91,1,45
吉林,2/22/20,91,1,52
吉林,2/23/20,91,1,54
吉林,2/24/20,93,1,60
吉林,2/25/20,93,1,63
吉林,2/26/20,93,1,65
吉林,2/27/20,93,1,67
吉林,2/28/20,93,1,73
吉林,2/29/20,93,1,75
吉林,3/1/20,93,1,78
吉林,3/2/20,93,1,83
吉林,3/3/20,93,1,83
吉林,3/4/20,93,1,86
吉林,3/5/20,93,1,88
吉林,3/6/20,93,1,90
吉林,3/7/20,93,1,90
吉林,3/8/20,93,1,90
吉林,3/9/20,93,1,91
吉林,3/10/20,93,1,91
吉林,3/11/20,93,1,91
吉林,3/12/20,93,1,91
吉林,3/13/20,93,1,91
吉林,3/14/20,93,1,91
吉林,3/15/20,93,1,91
吉林,3/16/20,93,1,92
吉林,3/17/20,93,1,92
吉林,3/18/20,93,1,92
吉林,3/19/20,93,1,92
吉林,3/20/20,93,1,92
吉林,3/21/20,93,1,92
吉林,3/22/20,93,1,92
吉林,3/23/20,93,1,92
吉林,3/24/20,93,1,92
吉林,3/25/20,94,1,92
吉林,3/26/20,95,1,92
吉林,3/27/20,95,1,92
吉林,3/28/20,97,1,92
吉林,3/29/20,98,1,92
吉林,3/30/20,98,1,92
吉林,3/31/20,98,1,92
吉林,4/1/20,98,1,92
吉林,4/2/20,98,1,92
吉林,4/3/20,98,1,92
吉林,4/4/20,98,1,92
吉林,4/5/20,98,1,92
吉林,4/6/20,98,1,92
吉林,4/7/20,98,1,92
吉林,4/8/20,98,1,93
吉林,4/9/20,98,1,93
吉林,4/10/20,98,1,95
吉林,4/11/20,98,1,96
吉林,4/12/20,99,1,96
吉林,4/13/20,100,1,96
吉林,4/14/20,100,1,96
吉林,4/15/20,102,1,96
吉林,4/16/20,102,1,96
吉林,4/17/20,102,1,97
吉林,4/18/20,102,1,97
吉林,4/19/20,104,1,97
吉林,4/20/20,104,1,97
吉林,4/21/20,106,1,97
吉林,4/22/20,106,1,98
吉林,4/23/20,108,1,99
吉林,4/24/20,109,1,99
吉林,4/25/20,109,1,99
吉林,4/26/20,110,1,99
吉林,4/27/20,110,1,99
吉林,4/28/20,110,1,99
吉林,4/29/20,111,1,99
吉林,4/30/20,111,1,101
吉林,5/1/20,112,1,102
吉林,5/2/20,112,1,102
吉林,5/3/20,112,1,103
吉林,5/4/20,112,1,103
吉林,5/5/20,112,1,103
吉林,5/6/20,112,1,103
吉林,5/7/20,113,1,104
吉林,5/8/20,113,1,104
吉林,5/9/20,124,1,105
吉林,5/10/20,127,1,105
吉林,5/11/20,127,1,105
吉林,5/12/20,133,1,108
吉林,5/13/20,134,1,108
吉林,5/14/20,138,1,108
吉林,5/15/20,140,1,108
吉林,5/16/20,144,2,113
吉林,5/17/20,146,2,122
吉林,5/18/20,151,2,123
吉林,5/19/20,151,2,123
吉林,5/20/20,151,2,123
吉林,5/21/20,151,2,123
吉林,5/22/20,154,2,128
吉林,5/23/20,155,2,128
吉林,5/24/20,155,2,128
吉林,5/25/20,155,2,128
吉林,5/26/20,155,2,128
吉林,5/27/20,155,2,133
吉林,5/28/20,155,2,136
吉林,5/29/20,155,2,142
吉林,5/30/20,155,2,144
吉林,5/31/20,155,2,144
吉林,6/1/20,155,2,147
吉林,6/2/20,155,2,147
吉林,6/3/20,155,2,148
吉林,6/4/20,155,2,149
吉林,6/5/20,155,2,150
吉林,6/6/20,155,2,151
吉林,6/7/20,155,2,153
吉林,6/8/20,155,2,153
吉林,6/9/20,155,2,153
吉林,6/10/20,155,2,153
吉林,6/11/20,155,2,153
吉林,6/12/20,155,2,153
吉林,6/13/20,155,2,153
吉林,6/14/20,155,2,153
吉林,6/15/20,155,2,153
吉林,6/16/20,155,2,153
吉林,6/17/20,155,2,153
吉林,6/18/20,155,2,153
吉林,6/19/20,155,2,153
吉林,6/20/20,155,2,153
吉林,6/21/20,155,2,153
吉林,6/22/20,155,2,153
吉林,6/23/20,155,2,153
吉林,6/24/20,155,2,153
吉林,6/25/20,155,2,153
吉林,6/26/20,155,2,153
吉林,6/27/20,155,2,153
吉林,6/28/20,155,2,153
吉林,6/29/20,155,2,153
吉林,6/30/20,155,2,153
吉林,7/1/20,155,2,153
吉林,7/2/20,155,2,153
吉林,7/3/20,155,2,153
吉林,7/4/20,155,2,153
吉林,7/5/20,155,2,153
吉林,7/6/20,155,2,153
吉林,7/7/20,155,2,153
吉林,7/8/20,155,2,153
吉林,7/9/20,155,2,153
吉林,7/10/20,155,2,153
吉林,7/11/20,155,2,153
吉林,7/12/20,155,2,153
吉林,7/13/20,155,2,153
吉林,7/14/20,155,2,153
吉林,7/15/20,155,2,153
吉林,7/16/20,155,2,153
吉林,7/17/20,155,2,153
吉林,7/18/20,155,2,153
吉林,7/19/20,155,2,153
吉林,7/20/20,155,2,153
吉林,7/21/20,155,2,153
吉林,7/22/20,155,2,153
吉林,7/23/20,155,2,153
吉林,7/24/20,155,2,153
吉林,7/25/20,155,2,153
吉林,7/26/20,157,2,153
吉林,7/27/20,157,2,153
吉林,7/28/20,157,2,153
吉林,7/29/20,157,2,153
吉林,7/30/20,157,2,153
吉林,7/31/20,157,2,153
吉林,8/1/20,157,2,153
吉林,8/2/20,157,2,153
吉林,8/3/20,157,2,153
吉林,8/4/20,157,2,153
吉林,8/5/20,157,2,153
吉林,8/6/20,157,2,154
吉林,8/7/20,157,2,154
吉林,8/8/20,157,2,154
吉林,8/9/20,157,2,154
吉林,8/10/20,157,2,154
吉林,8/11/20,157,2,154
吉林,8/12/20,157,2,154
吉林,8/13/20,157,2,154
吉林,8/14/20,157,2,154
吉林,8/15/20,157,2,155
吉林,8/16/20,157,2,155
吉林,8/17/20,157,2,155
吉林,8/18/20,157,2,155
吉林,8/19/20,157,2,155
吉林,8/20/20,157,2,155
吉林,8/21/20,157,2,155
吉林,8/22/20,157,2,155
吉林,8/23/20,157,2,155
吉林,8/24/20,157,2,155
吉林,8/25/20,157,2,155
吉林,8/26/20,157,2,155
吉林,8/27/20,157,2,155
吉林,8/28/20,157,2,155
吉林,8/29/20,157,2,155
吉林,8/30/20,157,2,155
吉林,8/31/20,157,2,155
吉林,9/1/20,157,2,155
吉林,9/2/20,157,2,155
吉林,9/3/20,157,2,155
吉林,9/4/20,157,2,155
吉林,9/5/20,157,2,155
吉林,9/6/20,157,2,155
吉林,9/7/20,157,2,155
吉林,9/8/20,157,2,155
吉林,9/9/20,157,2,155
吉林,9/10/20,157,2,155
吉林,9/11/20,157,2,155
吉林,9/12/20,157,2,155
吉林,9/13/20,157,2,155
吉林,9/14/20,157,2,155
吉林,9/15/20,157,2,155
吉林,9/16/20,157,2,155
吉林,9/17/20,157,2,155
吉林,9/18/20,157,2,155
吉林,9/19/20,157,2,155
吉林,9/20/20,157,2,155
吉林,9/21/20,157,2,155
吉林,9/22/20,157,2,155
吉林,9/23/20,157,2,155
吉林,9/24/20,157,2,155
吉林,9/25/20,157,2,155
吉林,9/26/20,157,2,155
吉林,9/27/20,157,2,155
吉林,9/28/20,157,2,155
吉林,9/29/20,157,2,155
吉林,9/30/20,157,2,155
吉林,10/1/20,157,2,155
吉林,10/2/20,157,2,155
吉林,10/3/20,157,2,155
吉林,10/4/20,157,2,155
吉林,10/5/20,157,2,155
吉林,10/6/20,157,2,155
吉林,10/7/20,157,2,155
吉林,10/8/20,157,2,155
吉林,10/9/20,157,2,155
吉林,10/10/20,157,2,155
吉林,10/11/20,157,2,155
吉林,10/12/20,157,2,155
吉林,10/13/20,157,2,155
吉林,10/14/20,157,2,155
吉林,10/15/20,157,2,155
吉林,10/16/20,157,2,155
吉林,10/17/20,157,2,155
吉林,10/18/20,157,2,155
吉林,10/19/20,157,2,155
吉林,10/20/20,157,2,155
吉林,10/21/20,157,2,155
吉林,10/22/20,157,2,155
吉林,10/23/20,157,2,155
吉林,10/24/20,157,2,155
吉林,10/25/20,157,2,155
吉林,10/26/20,157,2,155
吉林,10/27/20,157,2,155
吉林,10/28/20,157,2,155
吉林,10/29/20,157,2,155
吉林,10/30/20,157,2,155
吉林,10/31/20,157,2,155
吉林,11/1/20,157,2,155
吉林,11/2/20,157,2,155
吉林,11/3/20,157,2,155
吉林,11/4/20,157,2,155
吉林,11/5/20,157,2,155
吉林,11/6/20,157,2,155
吉林,11/7/20,157,2,155
吉林,11/8/20,157,2,155
吉林,11/9/20,157,2,155
吉林,11/10/20,157,2,155
吉林,11/11/20,157,2,155
吉林,11/12/20,157,2,155
吉林,11/13/20,157,2,155
吉林,11/14/20,157,2,155
吉林,11/15/20,157,2,155
吉林,11/16/20,157,2,155
吉林,11/17/20,157,2,155
吉林,11/18/20,157,2,155
吉林,11/19/20,157,2,155
吉林,11/20/20,157,2,155
吉林,11/21/20,157,2,155
吉林,11/22/20,157,2,155
吉林,11/23/20,157,2,155
吉林,11/24/20,157,2,155
吉林,11/25/20,157,2,155
吉林,11/26/20,157,2,155
吉林,11/27/20,157,2,155
吉林,11/28/20,157,2,155
吉林,11/29/20,157,2,155
吉林,11/30/20,157,2,155
吉林,12/1/20,157,2,155
吉林,12/2/20,157,2,155
吉林,12/3/20,157,2,155
吉林,12/4/20,157,2,155
吉林,12/5/20,157,2,155
吉林,12/6/20,157,2,155
吉林,12/7/20,157,2,155
吉林,12/8/20,157,2,155
吉林,12/9/20,157,2,155
吉林,12/10/20,157,2,155
吉林,12/11/20,157,2,155
吉林,12/12/20,157,2,155
吉林,12/13/20,157,2,155
吉林,12/14/20,157,2,155
吉林,12/15/20,157,2,155
吉林,12/16/20,157,2,155
吉林,12/17/20,157,2,155
吉林,12/18/20,157,2,155
吉林,12/19/20,157,2,155
吉林,12/20/20,157,2,155
吉林,12/21/20,157,2,155
吉林,12/22/20,157,2,155
吉林,12/23/20,157,2,155
吉林,12/24/20,157,2,155
吉林,12/25/20,157,2,155
吉林,12/26/20,157,2,155
吉林,12/27/20,157,2,155
吉林,12/28/20,157,2,155
吉林,12/29/20,157,2,155
吉林,12/30/20,157,2,155
吉林,12/31/20,157,2,155
吉林,1/1/21,157,2,155
吉林,1/2/21,157,2,155
吉林,1/3/21,157,2,155
吉林,1/4/21,157,2,155
吉林,1/5/21,157,2,155
