国家名,日期,确诊病例,死亡病例,康复病例
突尼斯,9/2/20,4196,81,1628
突尼斯,9/3/20,4394,84,1681
突尼斯,9/4/20,4542,87,1699
突尼斯,9/5/20,4776,93,1701
突尼斯,9/6/20,5041,93,1752
突尼斯,9/7/20,5124,94,1788
突尼斯,9/8/20,5417,96,1862
突尼斯,9/9/20,5417,96,1862
突尼斯,9/10/20,5882,99,1862
突尼斯,9/11/20,6259,103,1956
突尼斯,9/12/20,6635,107,1991
突尼斯,9/13/20,6635,107,1991
突尼斯,9/14/20,7382,117,2175
突尼斯,9/15/20,7623,123,2262
突尼斯,9/16/20,8100,129,2309
突尼斯,9/17/20,8570,133,2342
突尼斯,9/18/20,8570,133,2342
突尼斯,9/19/20,9110,138,2366
突尼斯,9/20/20,10732,159,2386
突尼斯,9/21/20,11260,164,2386
突尼斯,9/22/20,11260,164,2386
突尼斯,9/23/20,12479,174,2386
突尼斯,9/24/20,13305,180,5032
突尼斯,9/25/20,14392,191,5032
突尼斯,9/26/20,14392,191,5032
突尼斯,9/27/20,16114,214,5032
突尼斯,9/28/20,16114,214,5032
突尼斯,9/29/20,17405,246,5032
突尼斯,9/30/20,18413,265,5032
突尼斯,10/1/20,18413,265,5032
突尼斯,10/2/20,19721,271,5032
突尼斯,10/3/20,20944,276,5032
突尼斯,10/4/20,22230,321,5032
突尼斯,10/5/20,22230,321,5032
突尼斯,10/6/20,22230,321,5032
突尼斯,10/7/20,24542,364,5032
突尼斯,10/8/20,26899,409,5032
突尼斯,10/9/20,26899,409,5032
突尼斯,10/10/20,31259,456,5032
突尼斯,10/11/20,32556,478,5032
突尼斯,10/12/20,32556,478,5032
突尼斯,10/13/20,32556,478,5032
突尼斯,10/14/20,34790,512,5032
突尼斯,10/15/20,34790,512,5032
突尼斯,10/16/20,34790,512,5032
突尼斯,10/17/20,40542,626,5032
突尼斯,10/18/20,40542,626,5032
突尼斯,10/19/20,42727,687,5032
突尼斯,10/20/20,44450,711,5032
突尼斯,10/21/20,45892,740,5032
突尼斯,10/22/20,45892,740,5032
突尼斯,10/23/20,47214,784,5032
突尼斯,10/24/20,48799,819,5032
突尼斯,10/25/20,48799,819,5032
突尼斯,10/26/20,52399,983,5032
突尼斯,10/27/20,52399,983,5032
突尼斯,10/28/20,54278,1153,5032
突尼斯,10/29/20,54278,1153,5032
突尼斯,10/30/20,58029,1253,5032
突尼斯,10/31/20,59813,1317,5032
突尼斯,11/1/20,61115,1348,5032
突尼斯,11/2/20,61906,1381,5032
突尼斯,11/3/20,63126,1483,5032
突尼斯,11/4/20,64363,1512,5032
突尼斯,11/5/20,66334,1577,36727
突尼斯,11/6/20,66334,1577,36727
突尼斯,11/7/20,69543,1794,47416
突尼斯,11/8/20,71119,1873,48103
突尼斯,11/9/20,71569,1920,48103
突尼斯,11/10/20,72993,2006,48103
突尼斯,11/11/20,74522,2100,51750
突尼斯,11/12/20,76106,2151,51807
突尼斯,11/13/20,77668,2209,52912
突尼斯,11/14/20,79339,2279,53758
突尼斯,11/15/20,80404,2345,54362
突尼斯,11/16/20,81003,2396,55551
突尼斯,11/17/20,81723,2445,56748
突尼斯,11/18/20,83772,2541,58229
突尼斯,11/19/20,83772,2541,58229
突尼斯,11/20/20,86265,2684,60486
突尼斯,11/21/20,87471,2752,61402
突尼斯,11/22/20,88711,2821,62249
突尼斯,11/23/20,89196,2862,63846
突尼斯,11/24/20,90213,2935,65303
突尼斯,11/25/20,91307,2983,66459
突尼斯,11/26/20,92475,3034,67453
突尼斯,11/27/20,93770,3106,68464
突尼斯,11/28/20,94980,3153,69226
突尼斯,11/29/20,96251,3219,69624
突尼斯,11/30/20,96769,3260,70851
突尼斯,12/1/20,96769,3260,70851
突尼斯,12/2/20,99280,3359,73607
突尼斯,12/3/20,99280,3359,73607
突尼斯,12/4/20,101900,3481,75464
突尼斯,12/5/20,102991,3526,76441
突尼斯,12/6/20,104002,3561,76441
突尼斯,12/7/20,104329,3596,77798
突尼斯,12/8/20,105445,3668,80082
突尼斯,12/9/20,106856,3717,81204
突尼斯,12/10/20,107814,3758,82193
突尼斯,12/11/20,109104,3801,83162
突尼斯,12/12/20,110393,3836,84218
突尼斯,12/13/20,111361,3894,84741
突尼斯,12/14/20,111361,3894,84741
突尼斯,12/15/20,113241,3956,86801
突尼斯,12/16/20,114547,3997,87884
突尼斯,12/17/20,115966,4032,87884
突尼斯,12/18/20,117582,4090,87884
突尼斯,12/19/20,119151,4126,87884
突尼斯,12/20/20,120687,4158,87884
突尼斯,12/21/20,121718,4199,87884
突尼斯,12/22/20,123323,4237,95763
突尼斯,12/23/20,125000,4275,97026
突尼斯,12/24/20,126752,4324,97776
突尼斯,12/25/20,128578,4385,98426
突尼斯,12/26/20,130230,4426,99514
突尼斯,12/27/20,131592,4466,100207
突尼斯,12/28/20,133204,4518,101245
突尼斯,12/29/20,134802,4570,104401
突尼斯,12/30/20,137216,4620,104980
突尼斯,12/31/20,139140,4676,105364
突尼斯,1/1/21,140557,4730,105499
突尼斯,1/2/21,141979,4765,106050
突尼斯,1/3/21,143544,4800,107049
突尼斯,1/4/21,144796,4862,108491
突尼斯,1/5/21,147061,4934,110324
突尼斯,1/6/21,149881,5004,111599
突尼斯,1/7/21,152254,5052,113415
突尼斯,1/8/21,154903,5108,115173
突尼斯,1/9/21,157514,5153,116526
突尼斯,1/10/21,159276,5215,117701
突尼斯,1/11/21,162350,5284,119446
突尼斯,1/12/21,164936,5343,120999
突尼斯,1/13/21,168568,5415,122775
突尼斯,1/14/21,170895,5478,124610
突尼斯,1/15/21,175065,5528,125635
突尼斯,1/16/21,177231,5616,127854
突尼斯,1/17/21,180090,5692,128992
突尼斯,1/18/21,181885,5750,131019
突尼斯,1/19/21,184483,5844,132983
突尼斯,1/20/21,188373,5921,135543
突尼斯,1/21/21,190884,5989,137460
土耳其,1/22/20,0,0,0
土耳其,1/23/20,0,0,0
土耳其,1/24/20,0,0,0
土耳其,1/25/20,0,0,0
土耳其,1/26/20,0,0,0
土耳其,1/27/20,0,0,0
土耳其,1/28/20,0,0,0
土耳其,1/29/20,0,0,0
土耳其,1/30/20,0,0,0
土耳其,1/31/20,0,0,0
土耳其,2/1/20,0,0,0
土耳其,2/2/20,0,0,0
土耳其,2/3/20,0,0,0
土耳其,2/4/20,0,0,0
土耳其,2/5/20,0,0,0
土耳其,2/6/20,0,0,0
土耳其,2/7/20,0,0,0
土耳其,2/8/20,0,0,0
土耳其,2/9/20,0,0,0
土耳其,2/10/20,0,0,0
土耳其,2/11/20,0,0,0
土耳其,2/12/20,0,0,0
土耳其,2/13/20,0,0,0
土耳其,2/14/20,0,0,0
土耳其,2/15/20,0,0,0
土耳其,2/16/20,0,0,0
土耳其,2/17/20,0,0,0
土耳其,2/18/20,0,0,0
土耳其,2/19/20,0,0,0
土耳其,2/20/20,0,0,0
土耳其,2/21/20,0,0,0
土耳其,2/22/20,0,0,0
土耳其,2/23/20,0,0,0
土耳其,2/24/20,0,0,0
土耳其,2/25/20,0,0,0
土耳其,2/26/20,0,0,0
土耳其,2/27/20,0,0,0
土耳其,2/28/20,0,0,0
土耳其,2/29/20,0,0,0
土耳其,3/1/20,0,0,0
土耳其,3/2/20,0,0,0
土耳其,3/3/20,0,0,0
土耳其,3/4/20,0,0,0
土耳其,3/5/20,0,0,0
土耳其,3/6/20,0,0,0
土耳其,3/7/20,0,0,0
土耳其,3/8/20,0,0,0
土耳其,3/9/20,0,0,0
土耳其,3/10/20,0,0,0
土耳其,3/11/20,1,0,0
土耳其,3/12/20,1,0,0
土耳其,3/13/20,5,0,0
土耳其,3/14/20,5,0,0
土耳其,3/15/20,6,0,0
土耳其,3/16/20,18,0,0
土耳其,3/17/20,47,1,0
土耳其,3/18/20,98,1,0
土耳其,3/19/20,192,3,0
土耳其,3/20/20,359,4,0
土耳其,3/21/20,670,9,0
土耳其,3/22/20,1236,30,0
土耳其,3/23/20,1529,37,0
土耳其,3/24/20,1872,44,0
土耳其,3/25/20,2433,59,26
土耳其,3/26/20,3629,75,26
土耳其,3/27/20,5698,92,42
土耳其,3/28/20,7402,108,70
土耳其,3/29/20,9217,131,105
土耳其,3/30/20,10827,168,162
土耳其,3/31/20,13531,214,243
土耳其,4/1/20,15679,277,333
土耳其,4/2/20,18135,356,415
土耳其,4/3/20,20921,425,484
土耳其,4/4/20,23934,501,786
土耳其,4/5/20,27069,574,1042
土耳其,4/6/20,30217,649,1326
土耳其,4/7/20,34109,725,1582
土耳其,4/8/20,38226,812,1846
土耳其,4/9/20,42282,908,2142
土耳其,4/10/20,47029,1006,2423
土耳其,4/11/20,52167,1101,2965
土耳其,4/12/20,56956,1198,3446
土耳其,4/13/20,61049,1296,3957
土耳其,4/14/20,65111,1403,4799
土耳其,4/15/20,69392,1518,5674
土耳其,4/16/20,74193,1643,7089
土耳其,4/17/20,78546,1769,8631
土耳其,4/18/20,82329,1890,10453
土耳其,4/19/20,86306,2017,11976
土耳其,4/20/20,90980,2140,13430
土耳其,4/21/20,95591,2259,14918
土耳其,4/22/20,98674,2376,16477
土耳其,4/23/20,101790,2491,18491
土耳其,4/24/20,104912,2600,21737
土耳其,4/25/20,107773,2706,25582
土耳其,4/26/20,110130,2805,29140
土耳其,4/27/20,112261,2900,33791
土耳其,4/28/20,114653,2992,38809
土耳其,4/29/20,117589,3081,44040
土耳其,4/30/20,120204,3174,48886
土耳其,5/1/20,122392,3258,53808
土耳其,5/2/20,124375,3336,58259
土耳其,5/3/20,126045,3397,63151
土耳其,5/4/20,127659,3461,68166
土耳其,5/5/20,129491,3520,73285
土耳其,5/6/20,131744,3584,78202
土耳其,5/7/20,133721,3641,82984
土耳其,5/8/20,135569,3689,86396
土耳其,5/9/20,137115,3739,89480
土耳其,5/10/20,138657,3786,92691
土耳其,5/11/20,139771,3841,95780
土耳其,5/12/20,141475,3894,98889
土耳其,5/13/20,143114,3952,101715
土耳其,5/14/20,144749,4007,104030
土耳其,5/15/20,146457,4055,106133
土耳其,5/16/20,148067,4096,108137
土耳其,5/17/20,149435,4140,109962
土耳其,5/18/20,150593,4171,111577
土耳其,5/19/20,151615,4199,112895
土耳其,5/20/20,152587,4222,113987
土耳其,5/21/20,153548,4249,114990
土耳其,5/22/20,154500,4276,116111
土耳其,5/23/20,155686,4308,117602
土耳其,5/24/20,156827,4340,118694
土耳其,5/25/20,157814,4369,120015
土耳其,5/26/20,158762,4397,121507
土耳其,5/27/20,159797,4431,122793
土耳其,5/28/20,160979,4461,124369
土耳其,5/29/20,162120,4489,125963
土耳其,5/30/20,163103,4515,126984
土耳其,5/31/20,163942,4540,127973
土耳其,6/1/20,164769,4563,128947
土耳其,6/2/20,165555,4585,129921
土耳其,6/3/20,166422,4609,130852
土耳其,6/4/20,167410,4630,131778
土耳其,6/5/20,168340,4648,133400
土耳其,6/6/20,169218,4669,135322
土耳其,6/7/20,170132,4692,137969
土耳其,6/8/20,171121,4711,141380
土耳其,6/9/20,172114,4729,144598
土耳其,6/10/20,173036,4746,146839
土耳其,6/11/20,174023,4763,147860
土耳其,6/12/20,175218,4778,149102
土耳其,6/13/20,176677,4792,150087
土耳其,6/14/20,178239,4807,151417
土耳其,6/15/20,179831,4825,152364
土耳其,6/16/20,181298,4842,153379
土耳其,6/17/20,182727,4861,154640
土耳其,6/18/20,184031,4882,156022
土耳其,6/19/20,185245,4905,157516
土耳其,6/20/20,186493,4927,158828
土耳其,6/21/20,187685,4950,160240
土耳其,6/22/20,188897,4974,161533
土耳其,6/23/20,190165,5001,162848
土耳其,6/24/20,191657,5025,164234
土耳其,6/25/20,193115,5046,165706
土耳其,6/26/20,194511,5065,167198
土耳其,6/27/20,195883,5082,169182
土耳其,6/28/20,197239,5097,170595
土耳其,6/29/20,198613,5115,171809
土耳其,6/30/20,199906,5131,173111
土耳其,7/1/20,201098,5150,175422
土耳其,7/2/20,202284,5167,176965
土耳其,7/3/20,203456,5186,178278
土耳其,7/4/20,204610,5206,179492
土耳其,7/5/20,205758,5225,180680
土耳其,7/6/20,206844,5241,182995
土耳其,7/7/20,207897,5260,185292
土耳其,7/8/20,208938,5282,187511
土耳其,7/9/20,209962,5300,190390
土耳其,7/10/20,210965,5323,191883
土耳其,7/11/20,211981,5344,193217
土耳其,7/12/20,212993,5363,194515
土耳其,7/13/20,214001,5382,195671
土耳其,7/14/20,214993,5402,196720
土耳其,7/15/20,215940,5419,197733
土耳其,7/16/20,216873,5440,198820
土耳其,7/17/20,217799,5458,199834
土耳其,7/18/20,218717,5475,201013
土耳其,7/19/20,219641,5491,202010
土耳其,7/20/20,220572,5508,203002
土耳其,7/21/20,221500,5526,204011
土耳其,7/22/20,222402,5545,205214
土耳其,7/23/20,223315,5563,206365
土耳其,7/24/20,224252,5580,207374
土耳其,7/25/20,225173,5596,208477
土耳其,7/26/20,226100,5613,209487
土耳其,7/27/20,227019,5630,210469
土耳其,7/28/20,227982,5645,211561
土耳其,7/29/20,228924,5659,212557
土耳其,7/30/20,229891,5674,213539
土耳其,7/31/20,230873,5691,214535
土耳其,8/1/20,231869,5710,215516
土耳其,8/2/20,232856,5728,216494
土耳其,8/3/20,233851,5747,217497
土耳其,8/4/20,234934,5765,218491
土耳其,8/5/20,236112,5784,219506
土耳其,8/6/20,237265,5798,220546
土耳其,8/7/20,238450,5813,221574
土耳其,8/8/20,239622,5829,222656
土耳其,8/9/20,240804,5844,223759
土耳其,8/10/20,241997,5858,224970
土耳其,8/11/20,243180,5873,226155
土耳其,8/12/20,244392,5891,227089
土耳其,8/13/20,245635,5912,228057
土耳其,8/14/20,246861,5934,228980
土耳其,8/15/20,248117,5955,229972
土耳其,8/16/20,249309,5974,230969
土耳其,8/17/20,250542,5996,231971
土耳其,8/18/20,251805,6016,232913
土耳其,8/19/20,253108,6039,233915
土耳其,8/20/20,254520,6058,234797
土耳其,8/21/20,255723,6080,235569
土耳其,8/22/20,257032,6102,236370
土耳其,8/23/20,258249,6121,237165
土耳其,8/24/20,259692,6139,237908
土耳其,8/25/20,261194,6163,238795
土耳其,8/26/20,262507,6183,239797
土耳其,8/27/20,263998,6209,240792
土耳其,8/28/20,265515,6245,241809
土耳其,8/29/20,267064,6284,242812
土耳其,8/30/20,268546,6326,243839
土耳其,8/31/20,270133,6370,244926
土耳其,9/1/20,271705,6417,245929
土耳其,9/2/20,273301,6462,246876
土耳其,9/3/20,274943,6511,248087
土耳其,9/4/20,276555,6564,249108
土耳其,9/5/20,278228,6620,250092
土耳其,9/6/20,279806,6673,251105
土耳其,9/7/20,281509,6730,252152
土耳其,9/8/20,283270,6782,253245
土耳其,9/9/20,284943,6837,254188
土耳其,9/10/20,286455,6895,255407
土耳其,9/11/20,288126,6951,256524
土耳其,9/12/20,289635,6999,257731
土耳其,9/13/20,291162,7056,258833
土耳其,9/14/20,292878,7119,260058
土耳其,9/15/20,294620,7186,261260
土耳其,9/16/20,296391,7249,262602
土耳其,9/17/20,298039,7315,263745
土耳其,9/18/20,299810,7377,264805
土耳其,9/19/20,301348,7445,266117
土耳其,9/20/20,302867,7506,267233
土耳其,9/21/20,304610,7574,268435
土耳其,9/22/20,306302,7639,269696
土耳其,9/23/20,308069,7711,270723
土耳其,9/24/20,309790,7785,271964
土耳其,9/25/20,311455,7858,273282
土耳其,9/26/20,312966,7929,274514
土耳其,9/27/20,314433,7997,275630
土耳其,9/28/20,315845,8062,277052
土耳其,9/29/20,317272,8130,278504
土耳其,9/30/20,318663,8195,279749
土耳其,10/1/20,320070,8262,281151
土耳其,10/2/20,321512,8325,282657
土耳其,10/3/20,323014,8384,283868
土耳其,10/4/20,324443,8441,285050
土耳其,10/5/20,326046,8498,286370
土耳其,10/6/20,327557,8553,287599
土耳其,10/7/20,329138,8609,288954
土耳其,10/8/20,330753,8667,290352
土耳其,10/9/20,332382,8722,291754
土耳其,10/10/20,334031,8778,293145
土耳其,10/11/20,335533,8837,294357
土耳其,10/12/20,337147,8895,295658
土耳其,10/13/20,338779,8957,296972
土耳其,10/14/20,340450,9014,298368
土耳其,10/15/20,342143,9080,299679
土耳其,10/16/20,343955,9153,301098
土耳其,10/17/20,345678,9224,302499
土耳其,10/18/20,347493,9296,304003
土耳其,10/19/20,349519,9371,305427
土耳其,10/20/20,351413,9445,306939
土耳其,10/21/20,353426,9513,308446
土耳其,10/22/20,355528,9584,310027
土耳其,10/23/20,357693,9658,311520
土耳其,10/24/20,359784,9727,313093
土耳其,10/25/20,361801,9799,314390
土耳其,10/26/20,363999,9874,316008
土耳其,10/27/20,366208,9950,317519
土耳其,10/28/20,368513,10027,319181
土耳其,10/29/20,370832,10099,320762
土耳其,10/30/20,373154,10177,322465
土耳其,10/31/20,375367,10252,323971
土耳其,11/1/20,377473,10326,325486
土耳其,11/2/20,379775,10402,327007
土耳其,11/3/20,382118,10481,328824
土耳其,11/4/20,384509,10558,330665
土耳其,11/5/20,386820,10639,332379
土耳其,11/6/20,389256,10722,334293
土耳其,11/7/20,391739,10803,336221
土耳其,11/8/20,394255,10887,338239
土耳其,11/9/20,396831,10972,340286
土耳其,11/10/20,399360,11059,342501
土耳其,11/11/20,402053,11145,344613
土耳其,11/12/20,404894,11233,346794
土耳其,11/13/20,407939,11326,348804
土耳其,11/14/20,411055,11418,351102
土耳其,11/15/20,414278,11507,353663
土耳其,11/16/20,417594,11601,356375
土耳其,11/17/20,421413,11704,359063
土耳其,11/18/20,425628,11820,361655
土耳其,11/19/20,430170,11943,364573
土耳其,11/20/20,435273,12084,367592
土耳其,11/21/20,440805,12219,370825
土耳其,11/22/20,446822,12358,374637
土耳其,11/23/20,453535,12511,377891
土耳其,11/24/20,460916,12672,381569
土耳其,11/25/20,467730,12840,385480
土耳其,11/26/20,503738,13014,388771
土耳其,11/27/20,548244,13191,392616
土耳其,11/28/20,578347,13373,396227
土耳其,11/29/20,607628,13558,400242
土耳其,11/30/20,638847,13746,404727
土耳其,12/1/20,668957,13936,409320
土耳其,12/2/20,700880,14129,414141
土耳其,12/3/20,733261,14316,418331
土耳其,12/4/20,765997,14509,423142
土耳其,12/5/20,797893,14705,427242
土耳其,12/6/20,828295,14900,431253
土耳其,12/7/20,860432,15103,436270
土耳其,12/8/20,893630,15314,441515
土耳其,12/9/20,925342,15531,447361
土耳其,12/10/20,1748567,15751,452593
土耳其,12/11/20,1780673,15977,458109
土耳其,12/12/20,1809809,16199,1581565
土耳其,12/13/20,1836728,16417,1603780
土耳其,12/14/20,1866345,16646,1631944
土耳其,12/15/20,1898447,16881,1661191
土耳其,12/16/20,1928165,17121,1691113
土耳其,12/17/20,1955680,17364,1721607
土耳其,12/18/20,1982090,17610,1753552
土耳其,12/19/20,2004285,17851,1779068
土耳其,12/20/20,2024601,18097,1800286
土耳其,12/21/20,2043704,18351,1834705
土耳其,12/22/20,2062960,18602,1866815
土耳其,12/23/20,2082610,18861,1901307
土耳其,12/24/20,2100712,19115,1935292
土耳其,12/25/20,2118255,19371,1970803
土耳其,12/26/20,2133373,19624,1994034
土耳其,12/27/20,2147578,19878,2015230
土耳其,12/28/20,2162775,20135,2037433
土耳其,12/29/20,2178580,20388,2058437
土耳其,12/30/20,2194272,20642,2078629
土耳其,12/31/20,2208652,20881,2100650
土耳其,1/1/21,2220855,21093,2114760
土耳其,1/2/21,2232035,21295,2126432
土耳其,1/3/21,2241912,21488,2136534
土耳其,1/4/21,2255607,21685,2146430
土耳其,1/5/21,2270101,21879,2155338
土耳其,1/6/21,2283931,22070,2164040
土耳其,1/7/21,2296102,22264,2172251
土耳其,1/8/21,2307581,22450,2182145
土耳其,1/9/21,2317118,22631,2190047
土耳其,1/10/21,2326256,22807,2198150
土耳其,1/11/21,2336476,22981,2208451
土耳其,1/12/21,2346285,23152,2218464
土耳其,1/13/21,2355839,23325,2227927
土耳其,1/14/21,2364801,23495,2236938
土耳其,1/15/21,2373115,23664,2246047
土耳其,1/16/21,2380665,23832,2254052
土耳其,1/17/21,2387101,23997,2262864
土耳其,1/18/21,2392963,24161,2270769
土耳其,1/19/21,2399781,24328,2277987
土耳其,1/20/21,2406216,24487,2283919
土耳其,1/21/21,2412505,24640,2290032
美国,1/22/20,1,0,0
美国,1/23/20,1,0,0
美国,1/24/20,2,0,0
美国,1/25/20,2,0,0
美国,1/26/20,5,0,0
美国,1/27/20,5,0,0
美国,1/28/20,5,0,0
美国,1/29/20,6,0,0
美国,1/30/20,6,0,0
美国,1/31/20,8,0,0
美国,2/1/20,8,0,0
美国,2/2/20,8,0,0
美国,2/3/20,11,0,0
美国,2/4/20,11,0,0
美国,2/5/20,11,0,0
美国,2/6/20,12,0,0
美国,2/7/20,12,0,0
美国,2/8/20,12,0,0
美国,2/9/20,12,0,3
美国,2/10/20,12,0,3
美国,2/11/20,13,0,3
美国,2/12/20,13,0,3
美国,2/13/20,14,0,3
美国,2/14/20,14,0,3
美国,2/15/20,14,0,3
美国,2/16/20,14,0,3
美国,2/17/20,14,0,3
美国,2/18/20,14,0,3
美国,2/19/20,14,0,3
美国,2/20/20,14,0,3
美国,2/21/20,16,0,5
美国,2/22/20,16,0,5
美国,2/23/20,16,0,5
美国,2/24/20,16,0,5
美国,2/25/20,16,0,6
美国,2/26/20,16,0,6
美国,2/27/20,17,0,6
美国,2/28/20,17,0,7
美国,2/29/20,25,1,7
美国,3/1/20,32,1,7
美国,3/2/20,55,6,7
美国,3/3/20,74,7,7
美国,3/4/20,107,11,7
美国,3/5/20,184,12,7
美国,3/6/20,237,14,7
美国,3/7/20,403,17,7
美国,3/8/20,519,21,7
美国,3/9/20,594,22,7
美国,3/10/20,782,28,8
美国,3/11/20,1147,33,8
美国,3/12/20,1586,43,12
美国,3/13/20,2219,51,12
美国,3/14/20,2978,58,12
美国,3/15/20,3212,70,12
美国,3/16/20,4679,97,17
美国,3/17/20,6512,133,17
美国,3/18/20,9169,192,105
美国,3/19/20,13663,264,121
美国,3/20/20,20030,367,147
美国,3/21/20,26025,466,176
美国,3/22/20,34855,576,178
美国,3/23/20,46086,763,178
美国,3/24/20,56698,1004,348
美国,3/25/20,68773,1330,361
美国,3/26/20,86613,1742,681
美国,3/27/20,105293,2263,869
美国,3/28/20,124900,2898,1072
美国,3/29/20,143779,3490,2665
美国,3/30/20,165861,4187,5644
美国,3/31/20,192177,5278,7024
美国,4/1/20,224418,6539,8474
美国,4/2/20,256636,8035,9001
美国,4/3/20,288906,9442,9707
美国,4/4/20,321318,10989,14652
美国,4/5/20,351203,12570,17448
美国,4/6/20,382613,14326,19581
美国,4/7/20,413382,16900,21763
美国,4/8/20,444580,19043,23559
美国,4/9/20,480534,21249,25410
美国,4/10/20,514942,23467,28790
美国,4/11/20,544119,25599,31270
美国,4/12/20,571400,27419,32988
美国,4/13/20,598310,29381,43482
美国,4/14/20,627082,31824,47763
美国,4/15/20,652513,34422,52096
美国,4/16/20,682548,36582,54703
美国,4/17/20,715267,38673,58545
美国,4/18/20,743223,40646,64840
美国,4/19/20,769416,42584,70337
美国,4/20/20,799212,44780,72329
美国,4/21/20,825046,47318,75204
美国,4/22/20,853818,49746,77366
美国,4/23/20,887386,52202,80203
美国,4/24/20,919658,54362,99079
美国,4/25/20,950100,56068,100372
美国,4/26/20,976680,57418,106988
美国,4/27/20,1000298,58882,111424
美国,4/28/20,1024746,61106,115936
美国,4/29/20,1051136,63625,120720
美国,4/30/20,1080303,66028,153947
美国,5/1/20,1115219,67916,164015
美国,5/2/20,1142639,69621,175382
美国,5/3/20,1167095,70739,180152
美国,5/4/20,1191071,72063,187180
美国,5/5/20,1215543,74350,189791
美国,5/6/20,1240053,76699,189910
美国,5/7/20,1267418,78618,195036
美国,5/8/20,1294224,80367,198993
美国,5/9/20,1319414,81899,212534
美国,5/10/20,1338381,82810,216169
美国,5/11/20,1357566,83810,232733
美国,5/12/20,1380423,85428,230287
美国,5/13/20,1400812,87170,243430
美国,5/14/20,1427725,88951,246414
美国,5/15/20,1452425,90621,250747
美国,5/16/20,1476586,91893,268376
美国,5/17/20,1495068,92656,272265
美国,5/18/20,1517302,93832,283178
美国,5/19/20,1538241,95333,289392
美国,5/20/20,1560975,96848,294312
美国,5/21/20,1586662,98055,298418
美国,5/22/20,1610252,99300,350135
美国,5/23/20,1631496,100447,361239
美国,5/24/20,1651676,101055,366736
美国,5/25/20,1670442,101614,379157
美国,5/26/20,1689948,102277,384902
美国,5/27/20,1708342,103777,391508
美国,5/28/20,1730551,104944,399991
美国,5/29/20,1755010,106111,406446
美国,5/30/20,1778689,107061,416461
美国,5/31/20,1797763,107755,444758
美国,6/1/20,1815200,108536,458231
美国,6/2/20,1836574,109576,463868
美国,6/3/20,1856276,110570,479258
美国,6/4/20,1877823,111588,485002
美国,6/5/20,1903298,112476,491706
美国,6/6/20,1924571,113179,500849
美国,6/7/20,1942472,113629,506367
美国,6/8/20,1959988,114136,518522
美国,6/9/20,1978167,115057,524855
美国,6/10/20,1999178,115950,533504
美国,6/11/20,2022249,116803,540292
美国,6/12/20,2046987,117621,547386
美国,6/13/20,2072111,118393,556606
美国,6/14/20,2091205,118708,561816
美国,6/15/20,2110841,119095,576334
美国,6/16/20,2134198,119916,583503
美国,6/17/20,2160815,120657,592191
美国,6/18/20,2188746,121346,599115
美国,6/19/20,2219943,122008,606715
美国,6/20/20,2252125,122613,617460
美国,6/21/20,2277398,122912,622133
美国,6/22/20,2308786,123301,640198
美国,6/23/20,2344930,124142,647548
美国,6/24/20,2379799,124899,656161
美国,6/25/20,2419613,125441,663562
美国,6/26/20,2465116,126070,670809
美国,6/27/20,2506339,126578,679308
美国,6/28/20,2546782,126870,685164
美国,6/29/20,2587430,127261,705203
美国,6/30/20,2633466,127893,720631
美国,7/1/20,2684885,128590,729994
美国,7/2/20,2741180,129323,781970
美国,7/3/20,2792300,129985,790404
美国,7/4/20,2838085,130278,894325
美国,7/5/20,2889103,130582,906763
美国,7/6/20,2932001,130945,924148
美国,7/7/20,2992598,132145,936476
美国,7/8/20,3052898,133002,953462
美国,7/9/20,3115732,134007,969111
美国,7/10/20,3183634,134820,983185
美国,7/11/20,3244493,135531,995576
美国,7/12/20,3303223,135996,1006326
美国,7/13/20,3361729,136423,1031939
美国,7/14/20,3429909,137351,1049098
美国,7/15/20,3498016,138319,1075882
美国,7/16/20,3573831,139281,1090645
美国,7/17/20,3645631,140200,1107204
美国,7/18/20,3708311,141070,1122720
美国,7/19/20,3769030,141540,1131121
美国,7/20/20,3831042,142084,1160087
美国,7/21/20,3895883,143207,1182018
美国,7/22/20,3966659,144425,1210849
美国,7/23/20,4035507,145522,1233269
美国,7/24/20,4108964,146675,1261624
美国,7/25/20,4173928,147555,1279414
美国,7/26/20,4229037,148076,1297863
美国,7/27/20,4285458,149208,1325804
美国,7/28/20,4351764,150569,1355363
美国,7/29/20,4423576,151991,1389425
美国,7/30/20,4491150,153215,1414155
美国,7/31/20,4559806,154478,1438160
美国,8/1/20,4616171,155574,1461885
美国,8/2/20,4662070,155988,1468689
美国,8/3/20,4707671,156553,1513446
美国,8/4/20,4766269,157910,1528979
美国,8/5/20,4820373,159307,1577851
美国,8/6/20,4880058,160533,1598624
美国,8/7/20,4938874,161766,1623870
美国,8/8/20,4993219,162845,1643118
美国,8/9/20,5039240,163381,1656864
美国,8/10/20,5087700,163934,1670755
美国,8/11/20,5134709,164972,1714960
美国,8/12/20,5191589,166484,1753760
美国,8/13/20,5243537,167543,1774648
美国,8/14/20,5309325,168875,1796326
美国,8/15/20,5356189,169905,1818527
美国,8/16/20,5395917,170482,1833067
美国,8/17/20,5432544,170940,1865580
美国,8/18/20,5477609,172242,1898159
美国,8/19/20,5525022,173561,1925049
美国,8/20/20,5568994,174644,1947035
美国,8/21/20,5617797,175736,1965056
美国,8/22/20,5661206,176706,1985484
美国,8/23/20,5695539,177164,1997761
