日期,确诊病例,预测病例,国家名
1/10/21,5937.0,5857.135289348533,莱索托
1/11/21,5937.0,6634.810101010824,莱索托
1/12/21,5937.0,7558.9412889140785,莱索托
01/13/21,,8646.837227309426,莱索托
01/14/21,,9916.731833270997,莱索托
01/15/21,,11387.78456669591,莱索托
01/16/21,,13080.080430304288,莱索托
01/17/21,,15014.62996963925,莱索托
01/18/21,,17213.36927306689,莱索托
01/19/21,,19699.15997177634,莱索托
12/14/20,1676.0,1673.3941055113398,利比里亚
12/15/20,1676.0,1711.7465959328538,利比里亚
12/16/20,1773.0,1740.3509360705,利比里亚
12/17/20,1779.0,1760.7883045657356,利比里亚
12/18/20,1779.0,1774.514550417146,利比里亚
12/19/20,1779.0,1782.8601929804443,利比里亚
12/20/20,1779.0,1787.0304219684729,利比里亚
12/21/20,1779.0,1788.105097451202,利比里亚
12/22/20,1779.0,1787.0387498557297,利比里亚
12/23/20,1779.0,1784.6605799662834,利比里亚
12/24/20,1779.0,1781.6744589242178,利比里亚
12/25/20,1779.0,1778.6589282280165,利比里亚
12/26/20,1779.0,1776.0671997332915,利比里亚
12/27/20,1779.0,1774.2271556527828,利比里亚
12/28/20,1779.0,1773.3413485563583,利比里亚
12/29/20,1779.0,1773.4870013710151,利比里亚
12/30/20,1779.0,1774.6160073808785,利比里亚
12/31/20,1779.0,1776.5549302272016,利比里亚
1/1/21,1779.0,1779.0050039083653,利比里亚
1/2/21,1779.0,1781.5421327798804,利比里亚
1/3/21,1779.0,1783.6168915543851,利比里亚
1/4/21,1779.0,1784.5545253016455,利比里亚
1/5/21,1779.0,1783.554949448557,利比里亚
1/6/21,1779.0,1779.6927497791426,利比里亚
1/7/21,1779.0,1771.917182434552,利比里亚
1/8/21,1779.0,1759.052173913069,利比里亚
1/9/21,1779.0,1739.7963210700984,利比里亚
1/10/21,1779.0,1712.7228911181767,利比里亚
1/11/21,1779.0,1676.27982162697,利比里亚
1/12/21,1876.0,1628.789720523271,利比里亚
01/13/21,,1568.449866091,利比里亚
01/14/21,,1493.3322069712074,利比里亚
01/15/21,,1401.3833621620731,利比里亚
01/16/21,,1290.4246210189,利比里亚
01/17/21,,1158.1519432541243,利比里亚
01/18/21,,1002.1359589373085,利比里亚
01/19/21,,819.8219684951462,利比里亚
12/14/20,91357.0,91516.86884763544,利比亚
12/15/20,92017.0,91978.61774241872,利比亚
12/16/20,92577.0,92480.7572034572,利比亚
12/17/20,93283.0,93012.89031964936,利比亚
12/18/20,93772.0,93565.6336983093,利比亚
12/19/20,93772.0,94130.61746516672,利比亚
12/20/20,94560.0,94700.48526436694,利比亚
12/21/20,95200.0,95268.89425847086,利比亚
12/22/20,95706.0,95830.51512845502,利比亚
12/23/20,96346.0,96381.03207371157,利比亚
12/24/20,97192.0,96917.14281204826,利比亚
12/25/20,97653.0,97436.55857968844,利比亚
12/26/20,97653.0,97938.00413127111,利比亚
12/27/20,98381.0,98421.21773985084,利比亚
12/28/20,98913.0,98886.95119689783,利比亚
12/29/20,99350.0,99336.96981229789,利比亚
12/30/20,99935.0,99774.05241435242,利比亚
12/31/20,100277.0,100201.99134977847,利比亚
1/1/21,100744.0,100625.59248370868,利比亚
1/2/21,100744.0,101050.67519969126,利比亚
1/3/21,101414.0,101484.07239969014,利比亚
1/4/21,101975.0,101933.63050408472,利比亚
1/5/21,102456.0,102408.20945167012,利比亚
1/6/21,102880.0,102917.68269965702,利比亚
1/7/21,103515.0,103472.93722367173,利比亚
1/8/21,104002.0,104085.87351775615,利比亚
1/9/21,104002.0,104769.40559436782,利比亚
1/10/21,104745.0,105537.46098437987,利比亚
1/11/21,105378.0,106404.98073708103,利比亚
1/12/21,106030.0,107387.91942017566,利比亚
01/13/21,,108503.24511978377,利比亚
01/14/21,,109768.93944044087,利比亚
01/15/21,,111203.99750509817,利比亚
01/16/21,,112828.42795512249,利比亚
01/17/21,,114663.25295029621,利比亚
01/18/21,,116730.50816881738,利比亚
01/19/21,,119053.24280729961,利比亚
12/14/20,1566.0,1561.5643383436186,列支敦斯登
12/15/20,1579.0,1580.58237547893,列支敦斯登
12/16/20,1600.0,1606.228248696184,列支敦斯登
12/17/20,1635.0,1637.1646422709623,列支敦斯登
12/18/20,1676.0,1672.1645265945292,列支敦斯登
12/19/20,1711.0,1710.1111581738328,列支敦斯登
12/20/20,1758.0,1749.9980796315035,列支敦斯登
12/21/20,1784.0,1790.9291197058556,列支敦斯登
12/22/20,1826.0,1832.1183932508852,列支敦斯登
12/23/20,1858.0,1872.8903012362732,列支敦斯登
12/24/20,1920.0,1912.679530747382,列支敦斯登
12/25/20,1980.0,1951.031054985258,列支敦斯登
12/26/20,2000.0,1987.6001332666299,列支敦斯登
12/27/20,2018.0,2022.1523110239104,列支敦斯登
12/28/20,2038.0,2054.563419805195,列支敦斯登
12/29/20,2069.0,2084.819577274261,列支敦斯登
12/30/20,2104.0,2113.017187210571,列支敦斯登
12/31/20,2136.0,2139.3629395092694,列支敦斯登
1/1/21,2175.0,2164.173810181183,列支敦斯登
1/2/21,2202.0,2187.8770613528227,列支敦斯登
1/3/21,2222.0,2211.0102412663823,列支敦斯登
1/4/21,2224.0,2234.221184279739,列支敦斯登
1/5/21,2246.0,2258.268010866452,列支敦斯登
1/6/21,2295.0,2284.019127615765,列支敦斯登
1/7/21,2309.0,2312.453227232603,列支敦斯登
1/8/21,2311.0,2344.659288537575,列支敦斯登
1/9/21,2329.0,2381.836576466974,列支敦斯登
1/10/21,2340.0,2425.294642072775,列支敦斯登
1/11/21,2346.0,2476.4533225226355,列支敦斯登
1/12/21,2355.0,2536.842741099897,列支敦斯登
01/13/21,,2608.103307203584,列支敦斯登
01/14/21,,2691.9857163484053,列支敦斯登
01/15/21,,2790.350950164749,列支敦斯登
01/16/21,,2905.17027639869,列支敦斯登
01/17/21,,3038.5252489119853,列支敦斯登
01/18/21,,3192.6077076820743,列支敦斯登
01/19/21,,3369.719778802078,列支敦斯登
12/14/20,95021.0,94410.75142944451,立陶宛
12/15/20,96452.0,97259.39560864231,立陶宛
12/16/20,99869.0,100149.217409283,立陶宛
12/17/20,103028.0,103064.30171526557,立陶宛
12/18/20,106210.0,105989.87611046764,立陶宛
12/19/20,109429.0,108912.31087874544,立陶宛
12/20/20,112359.0,111819.1190039338,立陶宛
12/21/20,114487.0,114698.95616984616,立陶宛
12/22/20,116358.0,117541.62076027457,立陶宛
12/23/20,120094.0,120338.05385898969,立陶宛
12/24/20,123889.0,123080.33924974079,立陶宛
12/25/20,126581.0,125761.70341625575,立陶宛
12/26/20,128931.0,128376.51554224108,立陶宛
12/27/20,130598.0,130920.2875113818,立陶宛
12/28/20,132369.0,133389.6739073417,立陶宛
12/29/20,134285.0,135782.47201376304,立陶宛
12/30/20,138219.0,138097.62181426678,立陶宛
12/31/20,140579.0,140335.2059924524,立陶宛
1/1/21,143903.0,142496.4499318981,立陶宛
1/2/21,145399.0,144583.7217161606,立陶宛
1/3/21,146637.0,146600.53212877523,立陶宛
1/4/21,147997.0,148551.534653256,立陶宛
1/5/21,149497.0,150442.52547309548,立陶宛
1/6/21,152215.0,152280.44347176488,立陶宛
1/7/21,154550.0,154073.37023271393,立陶宛
1/8/21,156539.0,155830.5300393711,立陶宛
1/9/21,158180.0,157562.28987514332,立陶宛
1/10/21,159672.0,159280.1594234163,立陶宛
1/11/21,160446.0,160996.79106755427,立陶宛
1/12/21,161348.0,162725.97989089997,立陶宛
01/13/21,,164482.66367677494,立陶宛
01/14/21,,166282.92290847923,立陶宛
01/15/21,,168143.98076929146,立陶宛
01/16/21,,170084.203142469,立陶宛
01/17/21,,172123.0986112476,立陶宛
01/18/21,,174281.31845884182,立陶宛
01/19/21,,176580.6566684448,立陶宛
12/14/20,41900.0,41887.30769230919,卢森堡
12/15/20,42250.0,42357.335042737126,卢森堡
12/16/20,42845.0,42788.30248978305,卢森堡
12/17/20,43279.0,43182.4255058973,卢森堡
12/18/20,43728.0,43541.988905782164,卢森堡
12/19/20,43728.0,43869.346846391876,卢森堡
12/20/20,43728.0,44166.9228269326,卢森堡
12/21/20,44582.0,44437.20968886245,卢森堡
12/22/20,44809.0,44682.769615891484,卢森堡
12/23/20,45209.0,44906.23413398169,卢森堡
12/24/20,45209.0,45110.30411134701,卢森堡
12/25/20,45209.0,45297.74975845331,卢森堡
12/26/20,45209.0,45471.41062801843,卢森堡
12/27/20,45209.0,45634.19561501212,卢森堡
12/28/20,45849.0,45789.08295665608,卢森堡
12/29/20,46088.0,45939.120232423964,卢森堡
12/30/20,46415.0,46087.42436404135,卢森堡
12/31/20,46415.0,46237.181615485766,卢森堡
1/1/21,46415.0,46391.647592986694,卢森堡
1/2/21,46415.0,46554.14724502553,卢森堡
1/3/21,46415.0,46728.074862335634,卢森堡
1/4/21,46986.0,46916.8940779023,卢森堡
1/5/21,47149.0,47124.137866962774,卢森堡
1/6/21,47430.0,47353.40854700621,卢森堡
1/7/21,47592.0,47608.37777777375,卢森堡
1/8/21,47744.0,47892.78656125845,卢森堡
1/9/21,47744.0,48210.4452417053,卢森堡
1/10/21,47744.0,48565.233505611264,卢森堡
1/11/21,48027.0,48961.10038172521,卢森堡
1/12/21,48181.0,49402.064241047985,卢森堡
01/13/21,,49892.21279683234,卢森堡
01/14/21,,50435.70310458299,卢森堡
01/15/21,,51036.7615620566,卢森堡
01/16/21,,51699.683909261745,卢森堡
01/17/21,,52428.83522845898,卢森堡
01/18/21,,53228.649944160774,卢森堡
01/19/21,,54103.63182313154,卢森堡
12/14/20,9.0,9.0,尚丹号游轮
12/15/20,9.0,9.0,尚丹号游轮
12/16/20,9.0,9.0,尚丹号游轮
12/17/20,9.0,9.0,尚丹号游轮
12/18/20,9.0,9.0,尚丹号游轮
12/19/20,9.0,9.0,尚丹号游轮
12/20/20,9.0,9.0,尚丹号游轮
12/21/20,9.0,9.0,尚丹号游轮
12/22/20,9.0,9.0,尚丹号游轮
12/23/20,9.0,9.0,尚丹号游轮
12/24/20,9.0,9.0,尚丹号游轮
12/25/20,9.0,9.0,尚丹号游轮
12/26/20,9.0,9.0,尚丹号游轮
12/27/20,9.0,9.0,尚丹号游轮
12/28/20,9.0,9.0,尚丹号游轮
12/29/20,9.0,9.0,尚丹号游轮
12/30/20,9.0,9.0,尚丹号游轮
12/31/20,9.0,9.0,尚丹号游轮
1/1/21,9.0,9.0,尚丹号游轮
1/2/21,9.0,9.0,尚丹号游轮
1/3/21,9.0,9.0,尚丹号游轮
1/4/21,9.0,9.0,尚丹号游轮
1/5/21,9.0,9.0,尚丹号游轮
1/6/21,9.0,9.0,尚丹号游轮
1/7/21,9.0,9.0,尚丹号游轮
1/8/21,9.0,9.0,尚丹号游轮
1/9/21,9.0,9.0,尚丹号游轮
1/10/21,9.0,9.0,尚丹号游轮
1/11/21,9.0,9.0,尚丹号游轮
1/12/21,9.0,9.0,尚丹号游轮
01/13/21,,9.0,尚丹号游轮
01/14/21,,9.0,尚丹号游轮
01/15/21,,9.0,尚丹号游轮
01/16/21,,9.0,尚丹号游轮
01/17/21,,9.0,尚丹号游轮
01/18/21,,9.0,尚丹号游轮
01/19/21,,9.0,尚丹号游轮
12/14/20,17587.0,17583.63566165634,马达加斯加
12/15/20,17587.0,17585.828735632185,马达加斯加
12/16/20,17587.0,17588.637600430564,马达加斯加
12/17/20,17587.0,17592.2084633674,马达加斯加
12/18/20,17587.0,17596.655992982545,马达加斯加
12/19/20,17587.0,17602.063319039797,马达加斯加
12/20/20,17633.0,17608.482032526874,马达加斯加
12/21/20,17633.0,17615.932185655434,马达加斯加
12/22/20,17633.0,17624.402291861068,马达加斯加
12/23/20,17633.0,17633.8493258033,马达加斯加
12/24/20,17633.0,17644.19872336559,马达加斯加
12/25/20,17633.0,17655.344381655323,马达加斯加
12/26/20,17633.0,17667.148659003826,马达加斯加
12/27/20,17714.0,17679.442374966355,马达加斯加
12/28/20,17714.0,17692.024810322106,马达加斯加
12/29/20,17714.0,17704.663707074196,马达加斯加
12/30/20,17714.0,17717.09526844969,马达加斯加
12/31/20,17714.0,17729.024158899574,马达加斯加
1/1/21,17714.0,17740.12350409877,马达加斯加
1/2/21,17767.0,17750.034890946143,马达加斯加
1/3/21,17767.0,17758.36836756448,马达加斯加
1/4/21,17767.0,17764.702443300503,马达加斯加
1/5/21,17767.0,17768.584088724874,马达加斯加
1/6/21,17767.0,17769.528735632182,马达加斯加
1/7/21,17767.0,17767.020277040952,马达加斯加
1/8/21,17767.0,17760.511067193645,马达加斯加
1/9/21,17767.0,17749.421921556648,马达加斯加
1/10/21,18001.0,17733.14211682029,马达加斯加
1/11/21,18001.0,17711.029390898828,马达加斯加
1/12/21,18001.0,17682.409942930448,马达加斯加
01/13/21,,17646.578433277282,马达加斯加
01/14/21,,17602.797983525386,马达加斯加
01/15/21,,17550.300176484754,马达加斯加
01/16/21,,17488.285056189306,马达加斯加
01/17/21,,17415.921127896905,马达加斯加
01/18/21,,17332.34535808934,马达加斯加
01/19/21,,17236.663174472338,马达加斯加
12/14/20,6070.0,6074.235249042187,马拉维
12/15/20,6080.0,6081.641202475715,马拉维
12/16/20,6091.0,6095.910675431535,马拉维
12/17/20,6138.0,6115.007007917966,马拉维
12/18/20,6148.0,6137.228886955132,马拉维
12/19/20,6153.0,6161.21034657497,马拉维
12/20/20,6161.0,6185.9207678212215,马拉维
12/21/20,6202.0,6210.664878749439,马拉维
12/22/20,6248.0,6235.082754426985,马拉维
12/23/20,6261.0,6259.149816933028,马拉维
12/24/20,6277.0,6283.176835358548,马拉维
12/25/20,6339.0,6307.809925806331,马拉维
12/26/20,6343.0,6334.030551390975,马拉维
12/27/20,6354.0,6363.155522238884,马拉维
12/28/20,6377.0,6396.836995488273,马拉维
12/29/20,6388.0,6437.0624752891645,马拉维
12/30/20,6471.0,6486.154812803389,马拉维
12/31/20,6583.0,6546.772206204588,马拉维
1/1/21,6684.0,6621.90820067821,马拉维
1/2/21,6712.0,6714.891688421514,马拉维
1/3/21,6844.0,6829.386908643566,马拉维
1/4/21,6935.0,6969.393447565242,马拉维
1/5/21,7110.0,7139.246238419226,马拉维
1/6/21,7337.0,7343.615561450011,马拉维
1/7/21,7611.0,7587.5070439139,马拉维
1/8/21,7925.0,7876.261660079003,马拉维
1/9/21,8306.0,8215.555731225242,马拉维
1/10/21,8575.0,8611.400925644342,马拉维
1/11/21,9027.0,9070.14425863984,马拉维
1/12/21,9027.0,9598.468092527086,马拉维
01/13/21,,10203.390136633236,马拉维
01/14/21,,10892.263447297244,马拉维
01/15/21,,11672.776427869892,马拉维
01/16/21,,12552.952828713756,马拉维
01/17/21,,13541.151747203232,马拉维
01/18/21,,14646.067627724513,马拉维
01/19/21,,15876.73026167561,马拉维
12/14/20,84846.0,84999.83495432074,马来西亚
12/15/20,86618.0,86384.49101090878,马来西亚
12/16/20,87913.0,87799.64675995747,马来西亚
12/17/20,89133.0,89244.117806718,马来西亚
12/18/20,90816.0,90717.08246320007,马来西亚
12/19/20,91969.0,92218.08174817183,马来西亚
12/20/20,93309.0,93747.01938715996,马来西亚
12/21/20,95327.0,95304.16181244959,马来西亚
12/22/20,97389.0,96890.13816308437,马来西亚
12/23/20,98737.0,98505.9402848664,马来西亚
12/24/20,100318.0,100152.92273035631,马来西亚
12/25/20,101565.0,101832.80275887318,马来西亚
12/26/20,103900.0,103547.66033649459,马来西亚
12/27/20,105096.0,105299.93813605665,马来西亚
12/28/20,106690.0,107092.44153715386,马来西亚
12/29/20,108615.0,108928.33862613932,马来西亚
12/30/20,110485.0,110811.16019612455,马来西亚
12/31/20,113010.0,112744.79974697954,马来西亚
1/1/21,115078.0,114733.51348533283,马来西亚
1/2/21,117373.0,116781.92032457142,马来西亚
1/3/21,119077.0,118895.00188484078,马来西亚
1/4/21,120818.0,121078.10249304489,马来西亚
1/5/21,122845.0,123336.9291828462,马来西亚
1/6/21,125438.0,125677.55169466566,马来西亚
1/7/21,128465.0,128106.40247568273,马来西亚
1/8/21,131108.0,130630.27667983528,马来西亚
1/9/21,133559.0,133256.33216781978,马来西亚
1/10/21,135992.0,135992.08950709106,马来西亚
1/11/21,138224.0,138845.43197186256,马来西亚
1/12/21,141533.0,141824.60554310615,马来西亚
01/13/21,,144938.21890855214,马来西亚
01/14/21,,148195.24346268945,马来西亚
01/15/21,,151605.01330676535,马来西亚
01/16/21,,155177.2252487857,马来西亚
01/17/21,,158921.9388035148,马来西亚
01/18/21,,162849.57619247542,马来西亚
01/19/21,,166970.92234394889,马来西亚
12/14/20,13379.0,13371.675331564944,马尔代夫
12/15/20,13392.0,13392.274948423232,马尔代夫
12/16/20,13402.0,13411.238520483383,马尔代夫
12/17/20,13418.0,13429.160891116255,马尔代夫
12/18/20,13444.0,13446.577847905917,马尔代夫
12/19/20,13474.0,13463.966122649648,马尔代夫
12/20/20,13493.0,13481.74339135793,马尔代夫
12/21/20,13501.0,13500.268274254451,马尔代夫
12/22/20,13524.0,13519.840335776116,马尔代夫
12/23/20,13537.0,13540.700084573025,马尔代夫
12/24/20,13558.0,13563.028973508497,马尔代夫
12/25/20,13583.0,13586.94939965905,马尔代夫
12/26/20,13618.0,13612.524704314414,马尔代夫
12/27/20,13644.0,13639.759172977525,马尔代夫
12/28/20,13660.0,13668.598035364526,马尔代夫
12/29/20,13691.0,13698.927465404773,马尔代夫
12/30/20,13738.0,13730.574581240822,马尔代夫
12/31/20,13757.0,13763.30744522844,马尔代夫
1/1/21,13804.0,13796.8350639366,马尔代夫
1/2/21,13834.0,13830.807388147487,马尔代夫
1/3/21,13867.0,13864.815312856488,马尔代夫
1/4/21,13893.0,13898.3906772722,马尔代夫
1/5/21,13930.0,13931.00626481643,马尔代夫
1/6/21,13967.0,13962.075803124186,马尔代夫
1/7/21,13988.0,13990.953964043692,马尔代夫
1/8/21,14040.0,14016.936363636372,马尔代夫
1/9/21,14065.0,14039.259562176861,马尔代夫
1/10/21,14109.0,14057.101064153005,马尔代夫
1/11/21,14159.0,14069.579318265849,马尔代夫
1/12/21,14218.0,14075.753717429652,马尔代夫
01/13/21,,14074.624598771881,马尔代夫
01/14/21,,14065.133243633209,马尔代夫
01/15/21,,14046.161877567512,马尔代夫
01/16/21,,14016.53367034188,马尔代夫
01/17/21,,13975.012735936609,马尔代夫
01/18/21,,13920.3041325452,马尔代夫
01/19/21,,13851.053862574365,马尔代夫
12/14/20,5836.0,5824.849985263251,马里
12/15/20,5878.0,5908.740524609107,马里
12/16/20,5969.0,5978.442012326848,马里
12/17/20,6049.0,6038.099621051624,马里
12/18/20,6120.0,6091.394566585806,马里
12/19/20,6164.0,6141.544107898995,马里
12/20/20,6191.0,6191.301547128014,马里
12/21/20,6232.0,6242.956229576915,马里
12/22/20,6291.0,6298.333543716973,马里
12/23/20,6347.0,6358.794921186691,马里
12/24/20,6441.0,6425.237836791798,马里
12/25/20,6488.0,6498.095808505248,马里
12/26/20,6574.0,6577.3383974672215,马里
12/27/20,6629.0,6662.471207985122,马里
12/28/20,6703.0,6752.535887533586,马里
12/29/20,6796.0,6846.110126754468,马里
12/30/20,7029.0,6941.307659456852,马里
12/31/20,7090.0,7035.778262617048,马里
1/1/21,7203.0,7126.7077563785915,马里
1/2/21,7226.0,7210.818004052246,马里
1/3/21,7253.0,7284.3669121159965,马里
1/4/21,7260.0,7343.148430215057,马里
1/5/21,7349.0,7382.492551161865,马里
1/6/21,7395.0,7397.265310936088,马里
1/7/21,7427.0,7381.868788684614,马里
1/8/21,7512.0,7330.2411067215635,马里
1/9/21,7565.0,7235.856430528277,马里
1/10/21,7600.0,7091.724968753327,马里
1/11/21,7664.0,6890.392973212499,马里
1/12/21,7687.0,6623.942738888824,马里
01/13/21,,6283.992603932539,马里
01/14/21,,5861.696949661123,马里
01/15/21,,5347.746200559267,马里
01/16/21,,4732.366824278909,马里
01/17/21,,4005.321331639184,马里
01/18/21,,3155.9082766264755,马里
01/19/21,,2172.962256394373,马里
12/14/20,11254.0,11252.978190390591,马耳他
12/15/20,11303.0,11322.703772471425,马耳他
12/16/20,11415.0,11396.530901214772,马耳他
12/17/20,11475.0,11473.659950093588,马耳他
12/18/20,11569.0,11553.416167206442,马耳他
12/19/20,11621.0,11635.249675277535,马耳他
12/20/20,11714.0,11718.735471656684,马耳他
12/21/20,11802.0,11803.573428319338,马耳他
12/22/20,11910.0,11889.588291866561,马耳他
12/23/20,11992.0,11976.729683525045,马耳他
12/24/20,12062.0,12065.072099147108,马耳他
12/25/20,12112.0,12154.814909210685,马耳他
12/26/20,12241.0,12246.282358819339,马耳他
12/27/20,12325.0,12339.923567702255,马耳他
12/28/20,12426.0,12436.312530214243,马耳他
12/29/20,12541.0,12536.148115335736,马耳他
12/30/20,12665.0,12640.25406667279,马耳他
12/31/20,12774.0,12749.579002457083,马耳他
1/1/21,12909.0,12865.196415545919,马耳他
1/2/21,12997.0,12988.304673422226,马耳他
1/3/21,13082.0,13120.227018194553,马耳他
1/4/21,13230.0,13262.411566597075,马耳他
1/5/21,13388.0,13416.431309989588,马耳他
1/6/21,13612.0,13583.984114357514,马耳他
1/7/21,13776.0,13766.892720311895,马耳他
1/8/21,13967.0,13967.104743089403,马耳他
1/9/21,14212.0,14186.692672552326,马耳他
1/10/21,14396.0,14427.85387318858,马耳他
1/11/21,14529.0,14692.910584111703,马耳他
1/12/21,14769.0,14984.30991906086,马耳他
01/13/21,,15304.623866400834,马耳他
01/14/21,,15656.549289122033,马耳他
01/15/21,,16042.907924840492,马耳他
01/16/21,,16466.646385797867,马耳他
01/17/21,,16930.836158861435,马耳他
01/18/21,,17438.673605524105,马耳他
01/19/21,,17993.4799619044,马耳他
12/14/20,4.0,4.0,马绍尔群岛
12/15/20,4.0,4.0,马绍尔群岛
12/16/20,4.0,4.0,马绍尔群岛
12/17/20,4.0,4.0,马绍尔群岛
12/18/20,4.0,4.0,马绍尔群岛
12/19/20,4.0,4.0,马绍尔群岛
12/20/20,4.0,4.0,马绍尔群岛
12/21/20,4.0,4.0,马绍尔群岛
12/22/20,4.0,4.0,马绍尔群岛
12/23/20,4.0,4.0,马绍尔群岛
12/24/20,4.0,4.0,马绍尔群岛
12/25/20,4.0,4.0,马绍尔群岛
12/26/20,4.0,4.0,马绍尔群岛
12/27/20,4.0,4.0,马绍尔群岛
12/28/20,4.0,4.0,马绍尔群岛
12/29/20,4.0,4.0,马绍尔群岛
12/30/20,4.0,4.0,马绍尔群岛
12/31/20,4.0,4.0,马绍尔群岛
1/1/21,4.0,4.0,马绍尔群岛
1/2/21,4.0,4.0,马绍尔群岛
1/3/21,4.0,4.0,马绍尔群岛
1/4/21,4.0,4.0,马绍尔群岛
1/5/21,4.0,4.0,马绍尔群岛
1/6/21,4.0,4.0,马绍尔群岛
1/7/21,4.0,4.0,马绍尔群岛
1/8/21,4.0,4.0,马绍尔群岛
1/9/21,4.0,4.0,马绍尔群岛
1/10/21,4.0,4.0,马绍尔群岛
1/11/21,4.0,4.0,马绍尔群岛
1/12/21,4.0,4.0,马绍尔群岛
01/13/21,,4.0,马绍尔群岛
01/14/21,,4.0,马绍尔群岛
01/15/21,,4.0,马绍尔群岛
01/16/21,,4.0,马绍尔群岛
01/17/21,,4.0,马绍尔群岛
01/18/21,,4.0,马绍尔群岛
01/19/21,,4.0,马绍尔群岛
12/14/20,11135.0,11156.701267317623,毛利塔尼亚
12/15/20,11431.0,11401.460182731913,毛利塔尼亚
12/16/20,11629.0,11627.369585722769,毛利塔尼亚
12/17/20,11805.0,11838.138737976398,毛利塔尼亚
12/18/20,12046.0,12037.085022992233,毛利塔尼亚
12/19/20,12278.0,12227.133946082913,毛利塔尼亚
12/20/20,12418.0,12410.819134374295,毛利塔尼亚
12/21/20,12567.0,12590.28233680545,毛利塔尼亚
12/22/20,12745.0,12767.273424128662,毛利塔尼亚
12/23/20,12944.0,12943.150388909431,毛利塔尼亚
12/24/20,13118.0,13118.879345526471,毛利塔尼亚
12/25/20,13264.0,13295.03453017171,毛利塔尼亚
12/26/20,13516.0,13471.79830085029,毛利塔尼亚
12/27/20,13642.0,13648.96113738057,毛利塔尼亚
12/28/20,13778.0,13825.921641394121,毛利塔尼亚
12/29/20,13989.0,14001.686536335728,毛利塔尼亚
12/30/20,14191.0,14174.870667463394,毛利塔尼亚
12/31/20,14364.0,14343.69700184833,毛利塔尼亚
1/1/21,14581.0,14505.99662837497,毛利塔尼亚
1/2/21,14677.0,14659.208757740955,毛利塔尼亚
1/3/21,14794.0,14800.380722457145,毛利塔尼亚
1/4/21,14875.0,14926.16797684761,毛利塔尼亚
1/5/21,14981.0,15032.83409704964,毛利塔尼亚
1/6/21,15111.0,15116.250781013736,毛利塔尼亚
1/7/21,15214.0,15171.897848503613,毛利塔尼亚
1/8/21,15352.0,15194.863241096202,毛利塔尼亚
1/9/21,15429.0,15179.843022181649,毛利塔尼亚
1/10/21,15512.0,15121.141376963313,毛利塔尼亚
1/11/21,15611.0,15012.670612457763,毛利塔尼亚
1/12/21,15707.0,14847.951157494796,毛利塔尼亚
01/13/21,,14620.11156271741,毛利塔尼亚
01/14/21,,14321.888500581816,毛利塔尼亚
01/15/21,,13945.626765357456,毛利塔尼亚
01/16/21,,13483.279273126978,毛利塔尼亚
01/17/21,,12926.407061786225,毛利塔尼亚
01/18/21,,12266.179291044291,毛利塔尼亚
01/19/21,,11493.37324242345,毛利塔尼亚
12/14/20,523.0,524.046507515485,毛里求斯
12/15/20,524.0,523.3709991158338,毛里求斯
12/16/20,524.0,523.1738669127017,毛里求斯
12/17/20,524.0,523.328705577284,毛里求斯
12/18/20,524.0,523.7238143166205,毛里求斯
12/19/20,524.0,524.2621968735943,毛里求斯
12/20/20,524.0,524.8615615269332,毛里求斯
12/21/20,524.0,525.4543210912084,毛里求斯
12/22/20,526.0,525.9875929168354,毛里求斯
12/23/20,527.0,526.4231988900739,毛里求斯
12/24/20,527.0,526.737665433027,毛里求斯
12/25/20,527.0,526.9222235036424,毛里求斯
12/26/20,527.0,526.9828085957115,毛里求斯
12/27/20,527.0,526.9400607388699,毛里求斯
12/28/20,527.0,526.8293244985969,毛里求斯
12/29/20,527.0,526.700648976216,毛里求斯
12/30/20,527.0,526.6187878088949,毛里求斯
12/31/20,527.0,526.6631991696448,毛里求斯
1/1/21,527.0,526.9280457673214,毛里求斯
1/2/21,527.0,527.522194846624,毛里求斯
1/3/21,527.0,528.5692181880961,毛里求斯
1/4/21,531.0,530.2073921081254,毛里求斯
1/5/21,531.0,532.5896974589433,毛里求斯
1/6/21,539.0,535.8838196286251,毛里求斯
1/7/21,539.0,540.2721485410907,毛里求斯
1/8/21,539.0,545.9517786561031,毛里求斯
1/9/21,539.0,553.1345089692702,毛里求斯
1/10/21,539.0,562.0468430120434,毛里求斯
1/11/21,545.0,572.929988851718,毛里求斯
1/12/21,546.0,586.0398590914339,毛里求斯
01/13/21,,601.6470708701743,毛里求斯
01/14/21,,620.0369458627667,毛里求斯
01/15/21,,641.5095102798828,毛里求斯
01/16/21,,666.3794948680379,毛里求斯
01/17/21,,694.9763349095919,毛里求斯
01/18/21,,727.6441702227479,毛里求斯
01/19/21,,764.7418451615538,毛里求斯
12/14/20,1255974.0,1255915.9083997002,墨西哥
12/15/20,1267202.0,1267374.3462718027,墨西哥
12/16/20,1277499.0,1278552.450781091,墨西哥
12/17/20,1289298.0,1289455.7763396385,墨西哥
12/18/20,1301546.0,1300092.329389447,墨西哥
12/19/20,1313675.0,1310472.5684024487,墨西哥
12/20/20,1320545.0,1320609.4038805026,墨西哥
12/21/20,1325915.0,1330518.198355398,墨西哥
12/22/20,1338426.0,1340216.7663888526,墨西哥
12/23/20,1350079.0,1349725.3745725132,墨西哥
12/24/20,1362564.0,1359066.741527955,墨西哥
12/25/20,1372243.0,1368266.0379066828,墨西哥
